76ers,Bucks,Bulls,Cavaliers,Celtics,Clippers,Grizzlies,Hawks,Heat,Hornets,Jazz,Kings,Knicks,Lakers,Magic,Mavericks,Nets,Nuggets,Pacers,Pelicans,Pistons,Raptors,Rockets,Spurs,Suns,Thunder,Timberwolves,Trail Blazers,Warriors,Wizards
61,42,29,42,65,65,20,36,48,20,26,40,54,35,48,47,38,56,39,39,30,32,31,14,44,55,62,19,39,16
64,49,27,41,60,62,23,40,38,15,24,40,57,40,46,44,41,53,44,47,17,36,40,12,46,54,60,17,35,20
55,48,27,36,71,55,24,37,35,20,26,31,49,34,45,43,39,58,52,54,21,31,43,18,43,62,55,22,40,18
58,50,22,45,64,58,24,34,35,20,23,42,46,38,49,43,37,54,49,54,21,33,31,14,54,64,56,18,38,18
59,50,28,38,62,60,20,38,37,17,25,48,53,38,44,52,38,54,50,38,21,31,39,15,48,59,63,15,29,23
53,53,31,42,69,58,18,34,38,20,27,36,48,36,44,46,33,57,47,41,17,29,39,19,49,59,58,25,40,26
53,46,33,50,61,53,21,42,50,19,23,38,56,37,43,40,43,52,42,49,18,29,37,17,48,58,60,19,38,17
62,46,37,57,66,52,22,27,34,21,22,41,46,34,45,48,38,59,39,50,27,32,43,16,45,55,56,12,34,26
57,50,29,39,68,52,24,35,50,14,23,43,43,40,54,50,31,55,41,43,19,30,41,17,49,64,53,18,40,20
52,45,25,47,65,59,28,35,38,23,32,39,54,36,53,39,33,50,45,54,16,29,42,15,38,64,57,22,42,15
60,48,36,49,69,57,23,32,30,18,22,36,46,39,44,41,42,52,46,50,20,29,40,19,52,59,51,16,49,17
58,48,32,39,65,61,26,28,43,20,23,41,52,39,51,49,35,55,42,45,18,32,28,16,44,61,60,21,44,16
58,48,24,43,62,55,25,35,42,15,33,35,54,40,51,41,37,51,48,45,17,31,38,21,38,62,57,20,40,26
60,36,24,48,66,56,30,33,38,17,27,32,55,38,46,48,36,65,45,46,18,29,42,12,48,56,61,16,44,20
54,48,31,40,65,63,21,35,39,15,27,38,48,27,55,47,38,43,44,57,19,35,40,21,49,57,55,22,38,21
57,45,26,44,67,53,24,39,42,19,21,42,55,45,51,43,33,47,45,41,15,29,44,22,45,57,54,19,41,27
50,44,31,42,67,48,17,42,38,13,26,36,45,35,59,43,34,59,48,45,20,32,44,19,50,59,60,21,51,14
55,50,28,41,65,55,23,39,41,12,22,41,56,40,45,48,31,59,49,51,16,31,33,13,48,59,57,20,44,20
63,48,28,43,62,45,22,31,45,15,28,33,52,29,49,47,38,56,43,48,20,29,38,17,48,61,64,22,45,23
56,49,29,41,72,56,23,44,39,13,27,41,55,34,46,45,28,59,47,50,19,28,43,14,48,55,45,19,49,18
53,41,30,46,74,58,17,32,34,19,18,39,54,38,46,47,33,61,42,51,23,26,44,20,46,50,60,25,41,24
62,40,34,42,68,54,24,37,40,18,25,39,62,40,54,45,34,51,50,44,22,23,29,25,43,64,51,13,40,19
53,47,26,44,65,53,28,35,37,14,25,38,60,39,47,47,29,55,46,59,21,28,38,15,45,52,61,23,42,20
58,41,35,45,60,54,22,35,38,17,28,47,50,32,51,51,32,53,43,49,20,35,45,23,44,61,54,18,32,19
54,50,21,42,69,54,21,38,37,21,23,40,51,36,46,46,30,62,47,51,18,29,30,20,46,58,62,20,49,21
60,52,27,50,63,60,27,42,33,24,21,39,53,39,46,41,30,58,45,51,21,31,33,17,39,60,58,17,37,18
51,41,33,39,65,57,21,36,40,21,22,47,54,36,50,50,35,51,51,50,15,39,34,22,49,52,59,14,40,18
53,50,33,41,68,55,20,44,37,17,33,38,51,38,49,40,31,54,41,49,19,30,43,16,54,52,53,16,47,20
58,41,27,41,62,59,24,42,38,15,26,32,58,35,42,46,36,63,44,57,20,26,34,23,42,54,59,15,50,23
59,53,25,45,65,51,17,34,38,16,27,38,49,41,56,49,28,61,44,44,25,28,45,17,46,53,62,22,33,21
49,50,33,38,65,56,19,36,50,18,30,45,49,39,46,50,34,49,41,43,23,26,33,19,52,65,51,18,48,17
59,45,30,46,68,53,31,34,37,25,25,38,52,32,46,41,28,62,47,41,14,34,38,18,46,60,54,16,52,20
63,46,35,34,67,52,21,46,41,15,18,44,52,33,48,41,27,59,51,46,15,28,39,16,51,64,54,21,45,20
57,43,34,49,66,54,23,33,39,12,30,41,44,36,48,49,30,60,44,48,29,31,36,17,50,56,61,14,39,19
58,44,27,44,64,49,25,32,40,19,29,39,49,30,46,47,38,59,41,49,27,36,33,19,55,60,55,12,49,17
66,45,35,40,61,60,23,37,38,15,20,32,41,34,50,46,32,59,43,49,21,33,40,19,49,63,61,20,41,19
59,40,34,44,70,59,16,44,37,19,24,44,51,34,47,40,32,57,45,46,18,30,33,17,45,64,57,23,41,22
57,51,25,41,67,55,25,41,41,16,23,29,53,35,48,43,30,63,47,50,23,27,43,21,52,60,57,17,31,21
59,49,27,44,63,57,29,36,44,15,18,38,59,35,43,44,34,63,47,38,23,31,40,22,45,54,50,18,43,24
58,50,33,45,61,56,21,34,37,23,21,40,55,39,52,36,42,51,36,52,21,28,43,18,52,52,60,18,42,16
63,47,34,38,63,56,27,36,38,17,21,37,58,48,37,41,33,48,47,40,21,33,50,18,44,56,51,18,55,17
55,48,27,42,62,54,24,42,43,22,24,39,53,35,55,46,34,61,36,43,24,27,40,13,44,58,61,15,46,19
63,50,28,47,57,55,26,30,43,13,22,42,54,29,57,43,36,58,42,54,26,25,37,13,49,64,51,21,40,17
59,53,34,37,62,53,21,36,43,14,23,35,52,36,55,47,36,52,42,45,26,33,46,19,42,53,50,23,40,25
53,48,27,42,66,54,23,43,41,12,23,36,55,41,43,47,39,59,51,48,19,27,42,15,44,58,55,13,43,25
59,48,31,39,61,52,19,37,41,18,21,38,48,39,49,48,35,63,51,52,15,30,42,20,40,56,63,15,42,20
62,52,29,44,66,61,22,34,45,19,24,32,54,43,43,46,30,60,42,38,22,32,34,14,41,54,61,18,42,28
66,44,33,44,61,52,20,36,42,20,27,39,53,37,53,46,35,59,42,43,19,27,41,18,48,59,61,18,34,15
58,49,28,46,62,52,26,32,33,21,24,38,52,39,46,46,31,52,43,52,18,32,47,19,54,54,59,21,38,20
67,47,25,50,63,56,21,34,33,19,23,36,56,35,41,43,43,57,40,56,32,24,38,17,43,57,50,21,47,18
65,41,25,44,67,57,18,39,38,25,26,39,50,37,47,46,38,52,45,51,23,27,51,16,39,59,55,16,35,21
55,48,28,43,66,60,19,34,31,17,17,44,51,35,54,48,42,57,41,47,18,28,42,18,50,57,54,24,43,21
62,43,33,46,71,58,28,39,33,17,22,34,49,33,50,46,34,65,47,42,22,34,38,14,47,55,50,16,45,19
63,51,35,39,59,57,22,36,36,12,27,43,46,39,48,48,41,58,49,51,21,29,34,12,44,59,49,17,47,20
57,50,32,42,66,63,19,34,39,20,21,33,51,37,56,43,27,50,50,44,23,31,36,21,54,55,57,20,44,17
54,43,30,47,61,60,19,40,40,16,26,35,54,43,53,47,39,59,37,50,17,26,35,15,44,59,58,24,40,21
62,53,32,45,58,57,31,36,38,18,26,36,50,36,55,38,35,59,40,45,17,26,33,23,40,58,62,25,37,21
60,45,34,48,68,59,21,30,38,20,21,42,50,33,49,45,31,56,46,47,17,32,42,17,48,52,55,14,50,22
54,57,30,47,63,56,29,36,38,17,22,36,48,34,50,51,28,55,47,48,16,32,37,16,41,59,56,21,47,21
54,48,35,43,70,57,19,34,36,18,27,39,52,43,49,42,33,52,43,45,22,29,29,19,40,64,55,27,45,23
62,57,19,35,60,57,21,38,37,13,24,39,51,32,42,45,44,53,45,48,23,38,45,15,46,58,66,23,40,16
61,39,30,46,66,57,20,36,34,17,22,40,53,40,50,39,38,55,50,56,19,32,38,21,41,58,59,17,44,14
62,58,32,41,59,63,22,30,35,16,33,39,52,35,41,48,44,56,41,44,17,35,40,20,39,56,53,18,40,23
59,43,29,39,66,58,21,33,32,23,22,35,53,41,48,47,42,59,45,52,20,31,37,16,43,60,56,16,44,22
61,45,30,46,66,60,14,33,44,17,22,36,36,33,52,48,34,55,48,54,20,29,41,17,47,57,56,22,39,30
55,54,27,34,65,62,19,38,51,14,19,36,48,30,46,47,35,58,45,53,23,28,43,19,48,58,58,22,35,22
59,42,29,48,63,60,20,36,36,13,32,43,47,45,53,43,35,52,49,52,22,31,35,18,45,60,58,15,34,17
61,39,28,39,69,52,19,40,34,19,26,43,54,31,45,44,38,55,42,50,20,29,41,24,53,61,54,16,42,24
56,42,32,54,65,56,29,36,37,23,30,34,59,39,47,44,33,45,49,53,17,22,42,14,45,60,57,9,43,20
57,46,28,43,66,55,17,37,35,14,31,37,56,41,42,42,32,60,48,44,19,25,41,20,48,65,61,19,50,13
60,53,36,32,69,58,22,31,35,14,26,44,51,30,49,50,36,56,39,53,19,23,45,21,52,55,55,14,46,18
61,52,30,41,68,52,20,26,39,16,30,38,62,40,39,46,30,60,43,50,24,36,32,22,54,57,53,18,38,15
55,49,28,35,68,54,25,32,37,19,28,36,54,41,46,46,31,65,45,54,27,26,32,22,50,58,55,22,35,17
55,42,38,43,66,54,24,36,44,20,24,45,59,38,52,49,27,57,45,52,24,34,32,20,43,51,53,16,34,15
56,52,34,40,62,52,18,41,41,18,28,34,50,38,57,43,33,59,48,40,16,28,46,24,45,57,57,24,33,18
61,48,31,42,66,59,22,37,36,21,20,43,54,42,45,51,32,55,39,41,26,27,35,20,46,56,55,23,39,20
60,52,25,45,68,54,24,36,42,9,20,28,56,27,49,40,40,59,42,53,19,28,47,15,48,59,58,17,49,23
49,45,34,45,69,59,18,34,35,20,21,46,48,31,43,48,37,56,54,54,20,32,33,18,38,58,57,20,48,22
56,46,26,49,61,60,20,43,40,11,22,41,55,41,46,43,35,56,40,51,21,29,45,25,44,60,46,26,37,17
58,53,32,46,68,49,17,42,43,18,31,31,45,36,39,46,28,57,42,48,20,31,43,20,48,56,60,19,44,22
54,53,25,42,62,47,24,41,37,17,28,39,49,34,48,36,39,62,45,50,20,29,38,30,45,57,57,17,43,24
52,46,32,40,67,58,18,33,48,16,24,42,58,40,50,42,45,52,46,39,12,28,44,14,51,60,60,19,37,19
58,43,26,53,64,57,20,44,35,14,25,41,52,27,51,40,38,58,40,46,16,37,38,18,49,53,55,22,50,22
65,47,32,40,67,51,23,31,42,16,26,45,54,34,44,47,28,52,43,45,19,32,35,20,44,60,63,17,43,27
55,40,28,36,62,60,23,32,54,23,27,39,47,35,50,52,45,55,41,46,16,30,37,19,47,54,56,18,43,22
55,46,30,46,61,54,24,35,38,18,23,34,53,40,48,42,36,58,43,49,18,36,48,17,46,56,54,27,44,13
53,46,34,48,69,52,24,35,35,16,27,38,50,41,44,44,38,63,45,46,20,34,40,9,47,53,59,21,40,21
63,48,25,43,69,51,22,38,40,23,23,38,48,29,49,46,36,55,45,44,20,35,30,22,54,63,55,16,42,20
61,52,38,42,62,51,25,44,39,19,23,33,55,33,51,44,33,54,38,50,16,27,37,21,47,57,60,18,43,19
62,46,23,53,68,55,19,32,35,20,22,41,49,35,53,46,41,47,37,53,19,25,39,17,54,63,57,19,42,20
59,53,27,44,62,57,21,39,43,15,28,39,52,40,45,44,29,53,42,48,20,23,43,16,46,57,62,21,39,25
54,58,32,41,57,55,28,38,44,17,30,43,53,30,50,47,40,55,51,40,17,23,30,12,47,63,53,17,43,24
58,42,24,42,61,53,21,41,40,22,31,45,57,42,51,38,32,58,47,36,17,35,39,16,47,57,54,19,52,15
53,42,30,42,61,57,23,51,42,19,22,34,52,44,46,47,33,57,43,48,19,34,38,20,52,61,57,10,36,19
59,40,31,48,61,58,21,37,40,10,19,36,57,34,52,43,34,59,37,54,27,32,42,21,48,59,57,19,40,17
56,48,30,36,71,56,21,44,34,15,24,39,51,42,41,57,30,61,54,43,17,25,39,24,49,52,50,16,48,19
62,56,29,46,64,54,16,26,42,17,29,38,54,41,38,49,38,59,34,38,17,29,47,18,47,65,60,19,37,23
60,53,27,36,66,56,28,41,41,18,18,42,56,39,44,39,31,54,37,47,16,29,45,19,51,62,52,21,42,22
56,49,23,44,63,61,27,35,40,18,26,34,56,36,51,47,27,64,44,51,24,35,28,14,42,54,61,22,43,17
58,45,28,41,66,52,25,33,42,19,27,39,56,38,57,50,36,58,44,43,20,23,41,15,49,53,56,21,40,17
53,40,31,50,62,47,32,27,43,21,28,33,55,40,51,47,28,51,45,46,24,30,43,15,52,62,52,18,49,17
62,46,29,44,62,53,22,35,33,15,28,32,55,36,46,43,43,52,42,55,21,33,39,19,57,60,56,21,39,14
58,43,36,51,68,45,16,36,39,16,18,41,56,35,52,43,38,61,36,49,22,29,35,14,44,62,64,18,43,24
62,44,36,34,60,56,28,38,29,22,25,47,51,41,49,43,39,51,46,47,13,39,40,16,48,50,52,21,41,24
59,48,29,35,66,59,18,33,38,17,26,42,53,39,42,44,39,61,41,41,24,29,40,19,44,63,52,21,45,25
54,49,31,49,66,51,25,37,39,17,28,47,55,39,47,36,39,61,41,48,21,33,29,21,38,56,62,22,33,18
58,45,29,45,63,52,24,30,41,18,24,47,54,44,49,39,31,56,50,43,22,32,43,14,45,58,58,16,44,18
57,38,24,47,71,61,24,32,36,16,26,45,51,34,56,50,40,59,42,53,21,31,33,20,38,54,54,21,38,20
57,45,30,50,58,54,24,32,37,18,23,38,53,43,56,36,35,65,43,50,20,30,42,11,45,58,62,13,48,16
51,50,23,35,60,53,26,34,44,23,23,44,45,33,47,48,37,65,47,42,21,34,46,14,56,62,52,22,33,22
54,44,31,45,62,57,19,35,43,18,22,48,53,33,50,51,32,53,46,46,22,34,35,19,38,61,56,20,42,23
52,41,30,40,68,57,21,44,38,18,31,43,53,34,52,37,29,54,39,48,22,34,51,18,45,57,59,17,41,19
62,43,34,51,55,52,19,40,39,20,22,34,54,31,51,43,36,56,41,39,19,33,38,19,50,63,59,20,51,18
62,49,30,41,65,58,25,37,34,25,21,37,54,27,47,49,32,65,46,50,22,31,29,10,54,60,56,19,44,13
60,53,31,47,69,54,23,30,37,16,24,41,53,33,53,41,34,64,33,45,21,25,38,18,51,58,58,23,39,20
59,50,30,49,63,55,27,38,32,15,18,41,45,34,57,48,39,54,46,48,17,38,37,23,41,60,58,22,28,20
55,47,31,40,60,50,24,33,33,14,24,39,56,33,53,45,27,53,44,53,21,33,47,20,52,56,66,14,44,25
58,40,24,45,65,51,19,33,34,20,24,40,50,33,49,48,38,62,42,50,13,41,48,22,50,61,60,16,39,17
58,49,37,39,69,57,22,33,33,19,20,40,57,42,50,44,37,56,42,41,23,30,46,13,46,54,57,18,43,17
61,48,42,45,64,57,22,43,34,17,16,46,56,39,46,40,34,56,44,51,20,29,38,18,44,51,58,19,35,19
62,49,30,37,61,61,19,43,36,23,24,36,54,31,41,42,31,58,40,47,21,38,41,21,49,60,51,21,45,20
59,41,26,48,70,57,30,35,32,18,22,31,47,43,52,41,44,59,42,40,18,29,46,15,48,58,60,22,43,16
58,49,29,43,64,58,20,34,42,18,23,32,59,33,45,47,37,62,40,49,20,37,47,19,52,61,53,15,28,18
58,46,34,43,70,60,22,38,38,19,25,38,58,38,44,40,25,54,40,51,23,32,42,20,44,61,52,13,42,22
57,44,21,43,66,54,25,34,36,17,26,43,52,36,52,46,40,59,47,44,15,37,38,21,54,54,58,17,38,18
59,50,31,45,72,56,14,37,35,15,28,31,47,39,38,46,32,66,44,47,20,33,48,17,48,60,56,22,42,14
53,44,26,37,64,47,25,36,39,19,24,45,57,36,53,41,29,59,43,45,22,34,43,24,41,56,60,23,44,23
62,50,24,49,64,54,17,31,41,14,26,41,55,40,49,48,32,55,52,48,22,27,39,14,49,52,60,19,39,19
62,49,32,42,63,54,23,38,40,16,24,43,57,28,50,48,28,58,41,47,16,30,39,20,51,64,54,20,36,19
53,52,23,38,64,50,23,33,38,21,36,33,62,39,37,50,36,58,54,47,21,31,31,23,50,59,52,23,37,18
57,53,28,44,68,58,21,36,37,16,24,39,45,38,42,48,34,56,44,48,17,36,39,17,49,64,56,21,38,19
62,55,36,44,66,52,20,38,38,15,25,44,50,45,42,46,32,53,44,52,17,27,35,19,45,59,54,21,37,19
57,44,33,48,67,59,30,34,37,19,23,42,52,28,45,44,27,57,45,48,22,27,48,17,45,53,57,32,40,12
62,45,27,48,60,57,19,33,42,19,25,34,54,33,45,45,33,53,51,52,20,35,43,22,44,55,57,20,45,14
61,52,23,40,67,59,22,30,38,19,34,36,58,35,41,46,36,59,40,39,18,26,42,14,49,60,61,17,46,24
59,52,36,50,67,57,18,27,33,17,14,47,43,41,48,43,44,62,43,46,25,27,38,20,40,51,58,21,47,18
59,49,32,47,59,53,15,28,38,21,21,38,54,40,46,45,37,59,48,56,18,27,40,18,43,58,58,24,42,19
61,54,26,48,64,58,25,33,38,16,28,41,52,32,42,44,35,55,43,51,21,38,30,22,51,60,47,16,45,16
53,47,26,51,62,52,17,38,44,22,28,37,59,36,52,39,35,61,47,47,19,31,35,17,46,60,55,14,43,19
56,43,29,49,59,52,20,36,39,17,23,45,60,32,49,48,29,50,38,47,21,38,48,20,47,62,58,18,45,14
63,41,31,47,60,64,26,37,35,17,23,36,50,36,51,40,34,61,53,52,18,33,40,15,43,54,58,20,34,20
53,50,29,46,66,52,17,38,44,20,31,38,53,32,50,44,25,55,36,49,21,31,45,23,48,56,58,21,39,22
60,46,35,52,65,60,22,36,38,15,23,33,52,34,49,40,34,60,42,47,21,34,45,24,40,51,50,20,44,20
56,42,31,51,62,58,23,37,37,20,20,37,48,45,40,41,35,49,37,59,21,33,44,17,48,61,58,19,43,20
48,45,27,51,60,55,22,41,34,17,26,46,52,35,46,40,34,60,49,42,29,26,43,14,53,59,61,14,44,19
55,54,35,46,72,56,17,42,36,16,25,34,56,31,48,38,38,56,47,56,16,34,41,16,46,57,57,12,38,17
67,49,32,37,64,57,20,37,39,17,21,46,54,32,44,47,23,52,49,48,19,27,46,20,43,67,49,19,44,23
48,47,24,47,66,58,22,34,43,17,24,46,51,38,44,48,30,54,41,47,21,36,39,20,48,60,50,21,46,22
61,48,27,42,65,60,23,31,26,16,35,37,53,33,47,50,25,52,48,46,22,28,37,26,44,59,65,23,46,17
60,56,29,39,65,46,12,40,40,17,24,43,50,36,43,57,29,64,40,42,20,36,43,19,50,56,59,20,37,20
60,48,29,41,67,60,13,33,46,20,22,39,45,33,52,41,36,61,39,45,24,31,33,20,47,60,61,22,37,27
62,49,33,44,64,55,22,32,41,20,23,41,58,39,46,44,36,60,43,47,19,28,38,18,45,55,55,22,37,16
61,51,24,46,63,58,19,33,41,18,22,35,56,35,46,38,32,61,51,54,22,37,31,21,45,58,53,19,46,16
58,56,27,43,68,57,17,31,35,21,25,42,52,39,43,47,36,49,42,53,27,28,40,14,43,60,58,19,39,23
61,49,27,40,64,58,18,40,41,17,25,35,60,42,53,43,30,59,40,45,19,34,49,15,51,56,50,16,36,19
55,48,25,49,61,62,21,33,32,20,26,33,51,39,42,42,30,57,45,52,21,36,45,18,44,65,58,19,44,19
63,53,25,48,59,51,22,33,35,16,28,41,53,36,48,41,40,52,50,45,20,27,47,18,46,55,55,16,51,18
59,45,30,41,64,60,20,41,40,21,24,40,51,30,48,51,33,56,39,51,14,24,39,21,52,57,59,21,39,22
58,45,25,42,61,61,22,43,39,21,22,35,49,32,52,44,40,59,40,48,22,26,42,20,54,59,55,18,36,22
62,45,26,39,67,62,20,41,38,15,22,40,54,45,50,44,37,57,39,42,17,32,37,19,50,58,53,19,44,18
51,53,32,37,62,55,27,35,29,14,20,36,60,46,42,55,31,58,52,55,26,26,36,12,51,63,58,12,41,17
54,53,31,48,65,53,21,35,44,20,16,40,53,36,50,46,38,57,45,55,16,28,42,18,47,57,52,14,37,21
52,52,25,45,62,55,23,38,40,16,27,39,52,38,37,46,38,56,49,50,18,30,40,23,29,61,67,20,44,20
60,50,26,47,67,63,32,32,39,18,28,40,44,35,48,37,38,61,43,42,18,33,35,21,41,55,52,20,44,23
57,47,34,45,60,55,18,33,42,17,24,39,50,46,60,44,32,50,45,48,23,36,30,22,40,65,56,18,41,15
56,52,35,48,59,61,24,29,37,14,29,41,54,36,51,32,30,58,47,50,19,28,37,19,53,51,61,25,35,21
61,39,30,40,70,54,18,31,44,19,26,42,45,36,52,54,37,52,50,45,20,31,38,20,44,62,57,17,47,11
53,49,28,45,65,53,17,32,37,18,30,39,52,37,51,39,42,55,45,48,20,34,41,20,55,55,59,19,39,15
58,50,27,40,66,51,27,36,34,12,25,41,57,48,43,39,33,52,48,51,16,30,47,19,49,57,45,18,52,21
57,53,21,47,66,48,23,41,42,24,25,35,52,31,52,51,30,54,44,54,16,25,39,12,47,64,58,17,41,23
60,45,29,51,72,54,20,36,45,16,20,40,50,36,51,41,37,49,33,40,17,33,37,18,53,64,61,26,41,17
63,45,36,45,61,58,22,32,45,20,32,41,50,40,46,40,33,58,38,50,16,29,32,22,47,61,60,15,39,16
64,49,35,46,62,55,28,32,36,19,20,33,52,35,47,51,35,56,43,50,16,29,34,13,55,59,62,12,42,22
53,38,29,42,67,59,17,35,41,18,20,35,51,43,43,41,36,50,53,43,28,37,42,20,51,60,56,20,40,24
50,48,31,50,63,52,20,32,49,14,25,41,64,36,45,44,33,56,49,46,21,23,43,17,42,59,62,17,45,15
57,49,31,43,66,54,23,33,42,12,21,45,53,41,51,48,32,53,37,51,25,31,35,17,39,63,59,20,42,19
60,49,36,40,68,59,22,34,46,20,28,38,52,37,38,47,32,63,41,50,19,33,40,21,37,55,56,11,43,17
63,51,29,44,63,52,22,37,36,17,32,30,53,41,43,45,29,57,45,45,20,31,37,17,55,58,54,22,36,28
54,54,26,36,68,58,18,36,41,19,20,46,56,41,49,40,40,54,43,45,19,27,39,22,44,48,63,23,45,18
55,50,28,56,64,57,22,36,38,18,20,39,54,42,43,40,37,48,40,45,21,32,45,22,44,59,49,17,43,28
59,45,30,36,62,61,24,42,39,24,28,41,52,30,44,51,30,58,41,47,17,35,37,17,45,58,57,20,44,18
60,50,25,37,64,60,18,44,32,18,25,35,59,36,48,44,40,55,42,44,18,28,41,21,44,62,60,17,45,20
59,44,26,48,60,56,26,35,47,27,23,31,52,38,44,49,30,67,39,51,15,37,35,17,50,54,49,20,47,16
57,46,28,42,66,52,25,34,37,18,17,44,46,30,48,42,34,60,53,50,20,29,42,15,53,57,60,21,48,18
62,42,26,45,72,62,18,31,40,19,21,42,52,34,44,40,34,64,39,51,22,30,43,11,51,56,56,21,45,19
63,42,29,42,63,51,24,36,40,11,32,40,51,39,57,44,28,61,34,43,24,30,37,21,51,61,59,13,40,26
61,40,26,39,67,52,29,35,38,19,25,34,56,34,43,51,41,59,49,44,20,27,44,24,45,54,55,24,38,19
56,53,36,35,71,43,25,39,46,12,22,35,51,40,51,50,36,57,42,50,13,28,46,14,48,53,56,24,42,18
59,51,20,49,58,53,29,34,32,14,24,38,47,28,47,50,42,59,42,42,21,38,41,16,42,62,61,20,44,29
54,53,32,51,72,57,16,31,45,15,20,42,49,33,43,43,25,54,47,50,21,32,34,19,51,60,55,24,39,25
67,42,34,39,68,55,21,36,40,16,18,41,50,38,49,47,29,50,50,43,18,35,47,17,55,57,51,20,44,15
60,46,36,50,66,64,21,32,45,19,28,35,52,36,52,44,32,60,42,54,16,29,35,14,50,51,57,17,34,15
50,40,37,37,77,56,26,39,40,20,21,36,61,38,43,45,34,60,38,50,20,28,46,20,41,54,56,24,37,18
53,40,33,38,66,57,19,31,28,18,27,38,57,42,46,47,42,62,48,49,19,32,31,22,41,59,60,20,42,25
65,45,31,48,62,63,17,34,38,20,26,43,52,38,49,53,33,58,37,51,17,34,37,16,48,53,45,17,41,21
59,43,30,42,65,57,15,36,42,26,26,39,50,34,43,48,44,47,44,51,27,31,37,21,47,53,52,22,42,19
56,56,29,41,66,56,18,39,39,13,20,41,48,33,49,50,40,55,39,49,27,27,42,17,47,62,56,13,42,22
60,40,34,58,58,56,25,37,42,20,22,38,56,42,52,35,37,52,43,47,19,33,34,16,52,62,66,13,30,13
57,44,32,44,60,60,19,32,41,19,30,32,52,38,54,38,36,56,49,49,23,32,33,20,48,59,54,22,42,17
61,47,27,46,65,58,13,39,40,17,21,40,48,40,53,45,39,57,45,48,25,31,35,19,57,52,49,19,41,15
61,39,33,45,64,63,24,37,36,20,27,37,47,42,51,49,27,57,50,47,27,31,37,15,41,62,58,19,28,18
53,42,25,46,69,50,20,38,35,16,26,36,53,35,47,41,36,52,49,49,25,30,42,20,43,58,62,22,47,25
63,52,29,41,67,58,23,38,36,16,29,42,54,44,47,51,39,52,41,50,16,35,35,18,49,55,48,15,34,15
63,44,31,46,62,63,19,31,46,16,23,45,54,36,48,40,40,59,38,44,16,32,38,23,53,53,51,16,36,26
63,48,31,40,67,57,25,35,44,19,22,40,49,35,45,47,34,49,41,48,20,39,35,25,41,58,54,19,44,18
59,44,34,40,68,59,25,37,30,22,32,29,57,33,52,50,26,52,45,42,20,29,37,19,55,58,59,18,44,17
59,41,36,47,57,57,22,31,39,23,26,36,59,39,48,42,40,59,47,39,21,33,28,23,45,55,55,18,47,20
61,37,26,40,68,49,30,42,38,22,24,43,58,37,39,53,33,57,47,46,18,33,45,12,51,52,54,19,42,16
60,49,28,45,59,56,18,42,39,14,31,34,49,38,39,38,32,62,51,52,20,33,44,17,44,58,54,17,45,24
60,50,28,45,68,59,21,27,40,14,24,37,39,33,48,50,27,56,48,49,21,31,45,17,46,62,58,20,38,31
63,42,33,49,61,53,19,46,44,12,25,35,58,38,58,44,33,57,36,47,22,26,34,17,38,53,57,20,44,28
53,52,39,42,68,53,22,35,38,21,28,36,52,38,48,49,32,54,47,51,19,26,41,17,49,59,54,17,38,14
58,46,29,39,65,48,25,37,41,13,25,47,56,35,45,43,38,56,49,50,16,29,48,18,38,60,59,16,43,20
54,46,32,47,55,55,17,31,41,17,23,47,58,30,46,50,29,64,49,41,20,23,42,23,45,64,58,23,43,19
58,45,27,45,64,56,31,33,32,18,22,38,46,41,46,44,35,53,54,44,19,29,38,30,50,59,55,18,44,18
55,53,27,43,61,51,22,41,42,11,26,37,49,31,45,48,36,54,49,49,25,33,32,21,47,51,64,24,46,19
56,45,35,41,65,53,14,41,42,16,22,34,48,46,49,52,33,57,45,50,19,33,38,22,44,54,59,15,42,22
59,46,23,40,62,54,18,41,41,17,25,43,48,31,54,46,31,58,47,42,18,32,44,17,52,61,56,22,45,19
61,46,28,41,71,53,26,40,36,14,35,39,65,32,46,44,35,53,44,56,19,33,31,22,32,50,61,12,45,22
58,50,30,49,67,57,24,32,37,16,29,38,50,24,53,48,36,51,42,51,19,33,42,14,49,58,57,17,43,18
62,47,32,44,67,50,19,32,36,19,22,39,61,39,44,40,37,53,46,49,19,35,41,16,46,56,57,20,45,19
57,45,27,35,63,52,23,37,45,17,25,42,57,34,50,45,38,55,37,56,22,35,40,16,44,64,50,18,41,22
60,47,28,39,57,62,20,28,45,16,23,35,54,35,55,47,37,58,49,49,16,28,37,20,51,59,55,16,40,26
51,49,34,43,62,53,21,41,40,15,33,40,56,39,51,46,36,51,43,50,15,33,37,21,45,61,54,15,38,19
62,42,31,51,61,56,21,36,40,17,17,47,50,38,45,42,35,57,41,46,14,28,35,20,57,59,57,18,48,21
55,54,29,45,70,56,21,30,42,18,21,34,57,29,45,51,31,58,39,46,17,28,43,25,47,62,62,18,41,18
59,49,32,36,68,61,26,41,31,14,25,43,50,35,46,46,28,59,48,44,24,34,40,18,51,56,56,16,39,17
52,40,31,50,65,50,22,28,38,11,14,37,58,43,47,48,35,61,51,50,22,36,40,16,51,60,52,22,37,25
64,40,27,34,62,61,20,39,38,19,28,38,58,25,44,49,34,56,47,47,23,29,40,22,46,53,57,22,46,24
57,48,35,40,66,53,19,40,29,16,24,42,50,34,52,52,34,56,42,48,17,29,40,21,47,63,54,22,42,20
